q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
0.00119521,0.00759181,0.0077709,-0.000597397,-0.00417632,-0.00117429,-2.51516e-06,3.65474e-06,0.000698739,-0.000699032
0.00121257,0.00762365,0.00776481,-0.000598274,-0.00426194,-0.00117409,9.67937e-07,1.4308e-05,0.000707848,-0.000708131
0.00125066,0.0076387,0.00775348,-0.000599779,-0.00433939,-0.00117478,2.23152e-06,5.51756e-06,0.00070257,-0.000702608
0.00118287,0.00766793,0.00774112,-0.000600661,-0.00442318,-0.00117593,-4.24465e-06,1.60221e-06,0.000705097,-0.000705428
0.00119845,0.00766079,0.00773613,-0.000601139,-0.00448814,-0.00117586,-2.8061e-06,1.99709e-05,0.000709315,-0.00070959
0.00119559,0.00764221,0.00772725,-0.000601941,-0.00453054,-0.00117556,-2.4823e-06,1.15578e-09,0.000709344,-0.000709554
0.00116779,0.00762421,0.00771359,-0.000600865,-0.00454321,-0.0011724,-5.45022e-06,2.02776e-05,0.00070317,-0.000703587
0.00116568,0.00757873,0.00771044,-0.000602159,-0.00453196,-0.001173,-4.05292e-06,-1.05812e-06,0.0007,-0.000699932
0.00114986,0.00751373,0.0077218,-0.000601712,-0.00451492,-0.00117422,1.25244e-07,1.77029e-05,0.000700587,-0.000700673
0.00117135,0.00747679,0.00770725,-0.000603578,-0.00451061,-0.00117422,-8.5751e-06,2.01109e-06,0.00069839,-0.000698519
0.00119485,0.00746923,0.00769564,-0.000601512,-0.00450958,-0.00117285,-1.17402e-05,6.77809e-06,0.000692006,-0.000691753
0.00120145,0.00746046,0.00768665,-0.000604705,-0.00453288,-0.00117268,-8.71706e-08,2.64571e-07,0.000702263,-0.000702512
0.00118305,0.0074848,0.00767657,-0.000605175,-0.00452521,-0.00117296,-6.60409e-06,1.87433e-06,0.000697922,-0.0006982
0.00117018,0.00746113,0.00767737,-0.000602714,-0.0045193,-0.00117211,-4.11682e-06,1.80288e-05,0.000693775,-0.00069403
0.00124099,0.00748985,0.00766705,-0.000603187,-0.00453441,-0.00117188,8.70342e-07,6.58057e-06,0.000702804,-0.00070307
0.00121641,0.00752116,0.00765749,-0.000604139,-0.00454369,-0.00117236,5.71171e-07,2.00823e-05,0.00070151,-0.000701735
0.00124916,0.00755996,0.00764899,-0.000604153,-0.00455899,-0.00117032,-4.08738e-06,6.024e-06,0.000705704,-0.000706006
0.00121653,0.00758104,0.00763738,-0.000606249,-0.00456344,-0.00117189,-3.00687e-06,-4.99723e-07,0.000701975,-0.000702205
0.00123808,0.0076179,0.0076293,-0.000604915,-0.00455667,-0.00117168,-1.19831e-05,7.54935e-06,0.000697396,-0.000697251
0.00119617,0.00763362,0.00762461,-0.000606352,-0.00456082,-0.00117113,-8.27627e-06,-2.03709e-06,0.000704491,-0.000704907
0.00122452,0.00763383,0.00762505,-0.000608113,-0.00455019,-0.00117207,-5.00267e-06,-3.91833e-07,0.000703671,-0.00070352
0.00121547,0.00761957,0.00763889,-0.000608242,-0.0045332,-0.00117255,1.30067e-06,2.58842e-05,0.000698566,-0.000698696
0.00123337,0.00760626,0.00763942,-0.000605355,-0.00452693,-0.0011689,-2.91554e-06,-1.00115e-06,0.000700829,-0.00070059
0.00119032,0.00760609,0.00763853,-0.000603145,-0.00452484,-0.00116842,-4.48485e-06,8.69483e-06,0.0006986,-0.000698364
0.00118468,0.00758454,0.00764015,-0.00060074,-0.00453295,-0.00116816,-5.7672e-06,1.32617e-05,0.000705471,-0.000705485
0.00117591,0.00757206,0.00763017,-0.000601004,-0.00453886,-0.00116707,-9.94007e-07,1.96021e-06,0.000702139,-0.00070238
0.00120087,0.00755871,0.00762135,-0.000602061,-0.00452943,-0.00116719,-7.89907e-07,1.95188e-05,0.000697834,-0.000697632
0.00116666,0.00756013,0.00761646,-0.000604521,-0.00453948,-0.00116685,7.25683e-07,3.38023e-06,0.0006973,-0.000697625
0.00122868,0.00755311,0.00761121,-0.000601782,-0.00454751,-0.00116553,-1.87395e-05,7.28887e-06,0.000699069,-0.000699458
0.00121314,0.00753991,0.00760047,-0.000603552,-0.00454584,-0.00116648,1.46355e-06,2.08148e-06,0.000699697,-0.000699428
0.00125713,0.00753664,0.00759638,-0.000601348,-0.00454709,-0.00116534,-7.11508e-06,1.23757e-05,0.000698147,-0.000698274
0.00121361,0.00754048,0.00758651,-0.000603633,-0.00454304,-0.0011668,1.49475e-06,2.31175e-06,0.000705465,-0.000705601
0.00122678,0.00753225,0.00758935,-0.000604214,-0.00453544,-0.00116675,-2.6177e-06,1.96336e-05,0.000701347,-0.000701569
0.00119381,0.00751727,0.0075973,-0.000605694,-0.00451196,-0.00116766,-9.96717e-07,1.20157e-05,0.000692445,-0.00069248
0.00123419,0.00752634,0.00759363,-0.000606233,-0.00450947,-0.00116751,-9.67793e-06,6.38596e-06,0.000699958,-0.000699637
0.00124601,0.00752325,0.00759236,-0.000604815,-0.00450827,-0.00116666,-5.12176e-07,-2.40003e-06,0.000698646,-0.000698388
0.00120998,0.00753709,0.00758941,-0.000605443,-0.00451184,-0.00116719,-5.52159e-06,1.71978e-06,0.00069573,-0.000695625
0.0012557,0.00755751,0.00758379,-0.000606129,-0.00452177,-0.00116657,-9.41002e-06,4.23733e-06,0.0006975,-0.000697554
0.00119731,0.00757612,0.00758483,-0.000606033,-0.00453519,-0.00116696,-3.99643e-06,5.3865e-06,0.000701942,-0.000702142
0.00117388,0.00760124,0.00758536,-0.000606032,-0.00452345,-0.00116664,-9.35689e-07,1.89342e-07,0.000696999,-0.000697035
0.00118617,0.00758359,0.00759364,-0.000605262,-0.00451593,-0.0011648,-1.26224e-05,9.46448e-06,0.000697808,-0.000697983
0.00119988,0.0075851,0.00760204,-0.000603902,-0.00450885,-0.00116367,-1.97747e-06,9.42224e-06,0.000702371,-0.000702047
0.00119035,0.0075684,0.00761268,-0.000602567,-0.00449791,-0.00116256,3.63301e-06,2.251e-05,0.000702296,-0.000702368
0.00119911,0.00756773,0.00760755,-0.000601363,-0.00450254,-0.0011627,9.87422e-07,9.47794e-07,0.000705243,-0.000705294
0.00121563,0.00756907,0.0076016,-0.000602911,-0.0045085,-0.00116349,-1.8158e-06,2.52637e-05,0.000698713,-0.000698714
0.00119646,0.00758044,0.00759752,-0.00060327,-0.00452039,-0.00116442,-7.02106e-07,6.3125e-07,0.000700239,-0.000700671
0.00120504,0.00758521,0.00759325,-0.000600278,-0.00452309,-0.00116407,-1.31103e-05,-1.02247e-06,0.000699329,-0.00069931
0.00119924,0.00759284,0.00758817,-0.000600565,-0.00453079,-0.00116456,-3.93349e-06,-1.28054e-06,0.000699131,-0.000699014
0.0011658,0.00758095,0.00758805,-0.000602631,-0.00454852,-0.00116609,-1.0942e-05,1.64784e-05,0.000700721,-0.000701147
0.0011682,0.00756804,0.00758454,-0.000601977,-0.00454453,-0.00116578,-5.98065e-07,8.55262e-06,0.000699115,-0.000699108
0.00117502,0.00756251,0.00758127,-0.000601595,-0.0045403,-0.0011655,-5.93635e-07,2.24719e-05,0.000696423,-0.000696081
0.00122485,0.007579,0.0075784,-0.000599802,-0.00454411,-0.00116414,-3.92328e-06,-2.91318e-06,0.000696914,-0.00069664
0.00118648,0.00754426,0.00758034,-0.000597021,-0.0045493,-0.00116298,-2.97757e-06,9.92425e-07,0.000696413,-0.000696342
0.00121037,0.00754293,0.00757522,-0.000595896,-0.00455955,-0.00116162,-6.31193e-07,2.56536e-05,0.000697606,-0.000697575
0.00122319,0.00755316,0.00757102,-0.000596525,-0.00457426,-0.0011631,-9.36192e-07,6.413e-06,0.000698945,-0.000699304
0.00118488,0.00754982,0.00756739,-0.000596958,-0.00457683,-0.00116288,-3.3742e-06,1.10446e-05,0.000697699,-0.000697882
0.00121788,0.00755169,0.00756549,-0.000597006,-0.00458267,-0.00116321,2.91757e-07,1.48186e-05,0.000703854,-0.000703942
0.00122506,0.0075424,0.00755856,-0.000598685,-0.00457337,-0.00116383,-1.29804e-06,-7.92656e-07,0.000699055,-0.000698968
0.00125249,0.00756936,0.00755136,-0.000600548,-0.00456239,-0.00116469,-7.7078e-07,-1.05139e-07,0.000699083,-0.000698825
0.00121475,0.00752748,0.00756723,-0.000600493,-0.00454153,-0.00116577,-2.03627e-07,5.08774e-07,0.000692908,-0.000692967
0.00122357,0.00752858,0.00757057,-0.000600108,-0.00453818,-0.00116475,-1.60623e-05,1.26979e-05,0.00069797,-0.000697825
0.00123673,0.00753947,0.00756965,-0.000600456,-0.00454316,-0.00116515,-1.76605e-06,8.95135e-06,0.000698287,-0.000698616
0.00124704,0.0075522,0.00756766,-0.000600781,-0.0045452,-0.00116507,-2.39499e-06,4.20718e-06,0.000703259,-0.000703347
0.00127068,0.0075572,0.00756313,-0.000600996,-0.00454335,-0.00116519,-7.4786e-07,1.24673e-05,0.000698105,-0.000697769
0.00123243,0.00757322,0.00756058,-0.00060163,-0.00454933,-0.00116585,-2.80365e-06,3.7136e-06,0.000699565,-0.000699734
0.00121149,0.00758356,0.00755697,-0.000603197,-0.00455385,-0.00116655,-1.24827e-05,-8.66497e-07,0.000700252,-0.000700678
0.00122864,0.00759118,0.00755666,-0.000603557,-0.00455701,-0.00116652,4.69731e-07,5.54707e-07,0.000705874,-0.000705885
0.00121323,0.00759366,0.00755694,-0.000603527,-0.00455651,-0.0011671,-8.88773e-07,1.80931e-05,0.000708072,-0.000707961
0.00118398,0.00759979,0.00755529,-0.000602451,-0.00456519,-0.00116689,-7.32957e-07,3.63996e-06,0.000705993,-0.000706256
0.00119924,0.0075925,0.00755069,-0.000602472,-0.00456044,-0.00116669,1.80489e-06,6.36033e-06,0.00070235,-0.000702224
0.00122203,0.00759375,0.0075557,-0.00060383,-0.00455749,-0.00116632,-7.55033e-06,-3.97308e-07,0.000700896,-0.000700631
0.00112843,0.00755144,0.00757117,-0.000604745,-0.00454371,-0.00116625,-1.4793e-06,2.69862e-05,0.0006939,-0.000694263
0.00117772,0.0075468,0.00757164,-0.000605077,-0.00453979,-0.00116526,9.01695e-07,4.56785e-06,0.000702528,-0.00070273
0.00116948,0.00754463,0.00756985,-0.000604883,-0.00453997,-0.00116549,-8.62888e-07,1.36533e-05,0.000703453,-0.000703699
0.00118871,0.00753294,0.00756901,-0.000602263,-0.00453752,-0.00116517,1.15373e-06,1.63282e-05,0.000695298,-0.000695161
0.00120909,0.00754675,0.00756461,-0.000604162,-0.00455137,-0.00116493,9.01339e-07,-9.94194e-09,0.000700229,-0.000700587
0.00117652,0.00755021,0.00756205,-0.000604499,-0.00455538,-0.00116526,-1.01265e-05,1.43238e-05,0.000700375,-0.000700649
0.00114375,0.00754265,0.00757481,-0.000605014,-0.00453903,-0.00116572,1.74908e-06,1.87145e-05,0.000697642,-0.000697954
0.0012178,0.00755552,0.00757332,-0.000601772,-0.00452502,-0.00116467,-2.95801e-06,-6.52113e-07,0.000699796,-0.000699565
0.00124065,0.00756098,0.00758057,-0.000600408,-0.0045225,-0.00116457,-1.46559e-05,3.08443e-06,0.000700325,-0.000700702
0.00122953,0.00754399,0.00758345,-0.000598585,-0.00452085,-0.00116361,-3.18656e-06,3.15048e-06,0.000697911,-0.000698337
0.00117993,0.00755469,0.00759188,-0.00059916,-0.00450644,-0.00116417,-4.03377e-06,1.86924e-05,0.000700487,-0.00070078
0.00128215,0.00754682,0.00759351,-0.000600887,-0.00449611,-0.00116443,-1.76963e-05,7.08348e-06,0.000697923,-0.000697766
0.00127835,0.00757236,0.00759272,-0.000597084,-0.00450029,-0.00116409,-2.63706e-06,1.06736e-05,0.000698083,-0.000697914
0.00124109,0.0075791,0.00759153,-0.00059808,-0.00451245,-0.0011646,-6.18114e-06,1.37267e-05,0.000701224,-0.000701666
0.00126277,0.00761104,0.00758336,-0.000595346,-0.00451173,-0.00116463,-6.31429e-06,-4.58843e-06,0.000695453,-0.000695226
0.00125058,0.00759905,0.00758856,-0.000595671,-0.00452586,-0.0011646,-1.53029e-05,1.59651e-05,0.000700409,-0.000700797
0.00120635,0.00760608,0.00758471,-0.000597538,-0.00453576,-0.00116588,-3.01569e-06,1.14078e-06,0.000706667,-0.000706907
0.00119133,0.00760451,0.00758566,-0.000595411,-0.00454294,-0.00116557,-6.0142e-06,1.27612e-05,0.000704882,-0.000705115
0.00123911,0.0076018,0.00757599,-0.000595038,-0.00454369,-0.00116523,-1.42436e-05,-1.4884e-06,0.000693066,-0.000692991
0.00119714,0.00758526,0.0075803,-0.000596126,-0.00454459,-0.00116477,1.07911e-06,-8.53177e-07,0.000699448,-0.000699869
0.00118317,0.00759402,0.00756878,-0.000596356,-0.00453629,-0.00116565,-3.66975e-06,5.15711e-06,0.000706651,-0.000706699
0.0011972,0.00756568,0.00756889,-0.000595844,-0.00453823,-0.00116553,-1.19789e-05,1.03608e-05,0.000705174,-0.000705445
0.00124384,0.00755284,0.00756053,-0.000597556,-0.00452988,-0.00116712,-1.27563e-06,1.64717e-05,0.000697877,-0.000697675
0.00117486,0.00754609,0.00755977,-0.000599091,-0.00454198,-0.00116896,-3.21733e-06,1.60945e-05,0.000697844,-0.00069821
0.00116618,0.00755049,0.0075533,-0.000598952,-0.00454247,-0.00116938,-2.77316e-07,1.4364e-05,0.00070469,-0.000704812
0.00124532,0.00754395,0.00755912,-0.000597728,-0.00452414,-0.00116669,-6.24083e-06,-1.66165e-06,0.000694717,-0.000694821
0.00122538,0.00751139,0.00756915,-0.000597313,-0.00451697,-0.00116623,-1.29355e-05,8.41976e-06,0.000695532,-0.000695724
0.00120205,0.00753062,0.00756031,-0.000598122,-0.00451997,-0.0011668,-8.26535e-06,8.61983e-07,0.000700141,-0.000700399
0.00118696,0.00753604,0.00755922,-0.000598426,-0.00453048,-0.00116694,-6.97409e-06,1.70127e-06,0.000704922,-0.000705207
0.00127787,0.00753711,0.00755611,-0.000598081,-0.00453814,-0.00116667,5.24773e-07,4.61191e-06,0.00069842,-0.000698462
0.00121976,0.00756127,0.00755049,-0.000600357,-0.00454622,-0.00116833,3.83514e-07,-6.75022e-07,0.000705348,-0.000705388
0.00123645,0.00757069,0.00755559,-0.000596167,-0.00455025,-0.00116759,2.43361e-07,9.25959e-06,0.000703276,-0.000703421
0.00124403,0.00757119,0.00755123,-0.000596811,-0.00454839,-0.00116768,-1.84208e-06,4.39402e-06,0.000700979,-0.000700882
0.00122041,0.00760021,0.00754859,-0.000596197,-0.00454349,-0.00116801,-1.41838e-06,1.1043e-05,0.000696537,-0.000696281
0.00126742,0.00757948,0.00755143,-0.000596662,-0.00453685,-0.00116746,-6.2658e-07,5.25752e-06,0.000699647,-0.000699614
0.0011959,0.00760192,0.00755511,-0.000597392,-0.0045278,-0.00116771,-2.62975e-06,-5.82968e-07,0.000697834,-0.000697676
0.00119587,0.00759078,0.00756386,-0.0005923,-0.00452153,-0.00116668,-3.44378e-06,1.74606e-05,0.00070374,-0.000704073
0.00117653,0.00758285,0.00756964,-0.000592169,-0.00450783,-0.00116595,-1.06814e-05,3.59212e-06,0.00070137,-0.000701532
0.00120616,0.00755926,0.00758105,-0.000592614,-0.00450233,-0.00116595,-7.16999e-06,1.34717e-05,0.000702163,-0.00070231
0.00120202,0.00755699,0.00759025,-0.000591761,-0.00448415,-0.00116545,-3.83764e-06,-1.26684e-06,0.00069554,-0.000695639
0.00117725,0.00752676,0.00760644,-0.000592739,-0.00446693,-0.00116633,-3.2751e-07,1.67517e-05,0.000698087,-0.000698313
0.00120711,0.00752977,0.00760527,-0.000591819,-0.00446314,-0.00116501,2.81253e-06,9.96333e-06,0.000693495,-0.00069327
0.00117954,0.00753554,0.00761485,-0.000591699,-0.00446053,-0.00116404,1.5389e-06,2.35889e-05,0.000701136,-0.000701327
0.00118926,0.0075456,0.00761226,-0.000589063,-0.00446612,-0.00116319,-5.74378e-06,5.1397e-08,0.000703085,-0.000703315
0.00120749,0.00756572,0.00760842,-0.000590068,-0.00448198,-0.00116328,-9.98255e-06,4.25872e-06,0.000704943,-0.000705228
0.0012287,0.00758155,0.0076068,-0.000590098,-0.00449301,-0.00116358,1.47299e-06,-5.04213e-07,0.000705393,-0.000705786
0.00125361,0.00758969,0.00760003,-0.000591376,-0.00449771,-0.00116461,-1.11536e-05,2.09926e-05,0.000699726,-0.000699739
0.00120898,0.00760173,0.00760072,-0.000591819,-0.00450918,-0.00116556,-3.54225e-06,1.15388e-05,0.000697345,-0.000697725
0.00118829,0.0076061,0.00759703,-0.000593164,-0.00451923,-0.00116524,-1.7543e-06,8.49705e-07,0.000701135,-0.000701574
0.00116157,0.007613,0.00759404,-0.00059084,-0.00452929,-0.00116466,-3.56664e-06,1.35953e-08,0.000701094,-0.000701519
0.00121065,0.0076005,0.00758921,-0.00059083,-0.00453561,-0.00116367,-2.42234e-06,1.37676e-05,0.000699864,-0.000699738
0.00116887,0.00760745,0.00758291,-0.000591063,-0.00455199,-0.00116412,-7.0385e-06,1.00126e-05,0.000702383,-0.000702677
0.00121011,0.0075922,0.00758976,-0.000591822,-0.00453629,-0.00116423,-4.95861e-06,5.83583e-07,0.000699678,-0.000699682
0.00118302,0.00755059,0.00760041,-0.000589656,-0.00452903,-0.00116322,-9.03384e-07,2.70862e-05,0.000701377,-0.000701494
0.00124368,0.00753037,0.0075919,-0.00059143,-0.0045246,-0.00116361,-3.22953e-07,-1.14035e-06,0.000699408,-0.000699176
0.00125156,0.00754402,0.0075848,-0.000592985,-0.00451838,-0.00116479,-3.76339e-06,-1.96836e-06,0.000699504,-0.000699273
0.00119736,0.00752487,0.00758951,-0.000590236,-0.00451413,-0.0011644,-4.48801e-06,5.54544e-06,0.000701311,-0.000701637
0.0012323,0.00752014,0.00758037,-0.000592587,-0.00450556,-0.00116534,-4.67342e-06,1.31164e-07,0.000699713,-0.000699919
0.00124461,0.00753518,0.00757505,-0.000594489,-0.0045049,-0.00116577,7.52783e-07,1.01135e-05,0.00070378,-0.00070395
0.00121792,0.00754539,0.00756531,-0.000596095,-0.00450461,-0.00116691,-3.78301e-06,-4.77389e-08,0.000700653,-0.000700435
0.00120108,0.00754918,0.00756907,-0.000595226,-0.00451857,-0.00116747,-8.97999e-07,1.17043e-05,0.000703416,-0.000703729
0.00118793,0.00755861,0.00756135,-0.000594946,-0.00452779,-0.00116789,-1.10816e-06,3.00368e-05,0.000698881,-0.000698897
0.00121229,0.00757993,0.00755759,-0.000595697,-0.00454043,-0.00116819,-3.58363e-06,-1.70834e-06,0.000699606,-0.000699952
0.0011664,0.00758461,0.007556,-0.000596131,-0.00454876,-0.0011687,-4.57963e-06,1.28899e-05,0.000698927,-0.000699328
0.00114233,0.00758989,0.0075549,-0.000598006,-0.00455615,-0.00116981,-8.59884e-07,1.4895e-05,0.000698507,-0.000698852
0.00115321,0.00759283,0.0075559,-0.000598234,-0.00456156,-0.00116814,1.06337e-06,1.36047e-05,0.000703516,-0.000703698
0.00116572,0.00759186,0.00755868,-0.000597666,-0.00456169,-0.00116654,4.49037e-07,1.03332e-05,0.000705362,-0.000705538
0.00116221,0.00757589,0.00755877,-0.000597595,-0.00456461,-0.00116638,-7.56672e-06,6.81515e-06,0.000700126,-0.000700352
0.00121808,0.00758285,0.00756002,-0.000598434,-0.00455154,-0.00116688,-3.6548e-06,1.12165e-06,0.000698751,-0.000698624
0.00122907,0.00755118,0.00757192,-0.000598074,-0.00454349,-0.00116757,-1.0909e-05,1.98e-05,0.000701536,-0.000701679
0.00118202,0.00754805,0.00756044,-0.0006001,-0.00453277,-0.0011684,2.73594e-07,2.59761e-06,0.000700289,-0.000700507
0.00120771,0.00754336,0.00757104,-0.000599381,-0.00451447,-0.00116783,3.20197e-06,1.51754e-05,0.000695886,-0.000696291
0.00128838,0.00753695,0.00756864,-0.00059837,-0.00450237,-0.00116697,-9.23419e-06,-1.58519e-06,0.000699797,-0.000699479
0.00128202,0.00753946,0.007576,-0.00059857,-0.0044912,-0.00116681,-4.89921e-06,-1.77162e-06,0.000696729,-0.000696581
0.00122888,0.00752362,0.00758827,-0.000596034,-0.00447057,-0.00116679,-3.6934e-06,1.52064e-05,0.000689602,-0.000689625
0.00124882,0.00754364,0.00758527,-0.000594705,-0.00446903,-0.00116595,8.73352e-07,3.77202e-06,0.000702519,-0.000702322
0.00126003,0.00755511,0.00759089,-0.000589761,-0.00446528,-0.00116309,-5.68306e-06,1.08207e-05,0.000698286,-0.000698654
0.00122886,0.00756108,0.00759582,-0.000586644,-0.00446181,-0.00115918,-4.26051e-07,2.52727e-05,0.000699289,-0.000699135
0.00118567,0.00755912,0.00760697,-0.000584925,-0.00444846,-0.00115885,-4.98272e-06,1.18662e-05,0.000695546,-0.000696026
0.00119959,0.00756268,0.00760951,-0.000583304,-0.00445027,-0.00115865,-5.767e-06,1.63436e-06,0.000699829,-0.000700188
0.00125234,0.00760872,0.00759944,-0.000583432,-0.00445817,-0.00115954,1.86211e-06,3.00323e-06,0.000707423,-0.00070761
0.00123223,0.00760464,0.00760024,-0.00058153,-0.00447046,-0.00115866,-3.71034e-06,4.28952e-06,0.000699737,-0.000700233
0.00120056,0.00762331,0.00759222,-0.000581114,-0.00448102,-0.00115918,-3.19852e-06,7.66106e-07,0.00070245,-0.000702408
0.0011831,0.00762216,0.00759538,-0.00058278,-0.00450115,-0.0011593,-6.04977e-06,2.46034e-05,0.00070127,-0.000701697
0.00117834,0.00762531,0.00759158,-0.000584606,-0.00451005,-0.00116087,-3.81241e-06,-1.62225e-07,0.000705789,-0.00070593
0.00121163,0.00763262,0.00759333,-0.000583484,-0.00451032,-0.00115988,-1.33475e-06,1.48957e-05,0.000702058,-0.00070197
0.00117295,0.00760001,0.00760728,-0.000583146,-0.00448783,-0.00116047,-4.16538e-07,4.35272e-06,0.000693575,-0.000693687
0.00123018,0.00755016,0.00762007,-0.000582857,-0.00446264,-0.00116093,-1.28482e-06,1.68267e-07,0.000686595,-0.000686405
0.00118335,0.00751859,0.00763029,-0.00058491,-0.00446129,-0.00116136,-1.24019e-05,2.65333e-06,0.000696273,-0.000696416
0.00118418,0.00751091,0.00763196,-0.000583685,-0.00446911,-0.0011615,-5.20113e-06,8.61233e-06,0.00069534,-0.000695585
0.00119277,0.00752077,0.00762945,-0.000580002,-0.00446011,-0.00116077,-8.44215e-06,1.27374e-05,0.000693954,-0.000694419
0.00122732,0.00750598,0.00762766,-0.000579957,-0.00446341,-0.00115949,-5.78417e-06,2.15027e-07,0.000695486,-0.000695237
0.0011851,0.00752779,0.00762168,-0.000582451,-0.00448827,-0.00116041,1.13157e-06,2.61344e-06,0.000704256,-0.000704467
0.00116208,0.00755329,0.0076154,-0.000579237,-0.00449671,-0.00115872,-1.16342e-05,5.70939e-06,0.000697988,-0.000698465
0.00117824,0.00756713,0.00762172,-0.000577196,-0.00448187,-0.0011578,-6.56789e-06,1.63903e-06,0.000698761,-0.000699098
0.00122905,0.00754584,0.00763196,-0.000577272,-0.00447499,-0.00115737,-1.32663e-05,1.32175e-05,0.000702754,-0.000702765
0.00118366,0.00758152,0.00762249,-0.00057442,-0.00447768,-0.00115666,-1.11929e-05,4.65557e-06,0.000696889,-0.000697109
0.00122526,0.00758044,0.00762363,-0.000575258,-0.00448888,-0.00115657,5.7172e-08,2.26829e-06,0.00069994,-0.000700356
0.00120934,0.00760052,0.00761732,-0.000576255,-0.00450155,-0.00115736,-5.24202e-06,5.94059e-06,0.00070754,-0.000707751
0.00121257,0.00761307,0.00760841,-0.000576496,-0.00450745,-0.00115769,-3.30024e-06,6.989e-06,0.000702787,-0.000702698
0.00118891,0.00760941,0.00760921,-0.000573436,-0.0045171,-0.00115619,-1.41051e-05,-1.04406e-06,0.000702221,-0.000702219
0.00121264,0.00761001,0.00760564,-0.000575817,-0.00452824,-0.00115823,6.74861e-07,2.53514e-06,0.000707748,-0.000707993
0.00125263,0.00759514,0.00760257,-0.00057685,-0.00452504,-0.00115806,-6.31292e-08,2.12406e-05,0.000698145,-0.000697997
0.00119254,0.00758809,0.00760803,-0.000577539,-0.0045291,-0.00115871,1.27692e-06,1.65943e-05,0.000701343,-0.000701682
0.00117707,0.00757387,0.00760547,-0.000576029,-0.00453626,-0.00115697,2.68943e-07,3.11724e-06,0.000700013,-0.000700324
0.00119439,0.00757047,0.00760076,-0.000576227,-0.00453877,-0.0011572,4.64635e-06,9.01251e-06,0.000704695,-0.000704754
0.00124288,0.00756266,0.00759821,-0.000575098,-0.00453998,-0.0011565,-1.37939e-06,4.83105e-06,0.000706511,-0.000706805
0.00120268,0.00755852,0.00759099,-0.000574487,-0.00454806,-0.00115564,-9.34464e-06,1.9008e-06,0.000706521,-0.000706752
0.00123901,0.00754178,0.00759302,-0.000575018,-0.004548,-0.00115548,1.62368e-07,2.6225e-06,0.000700466,-0.000700274
0.00119051,0.00752131,0.00760283,-0.000571541,-0.00452718,-0.00115496,-4.57517e-06,2.40217e-05,0.000690892,-0.000690937
0.00123269,0.00753005,0.00759761,-0.000569929,-0.00452765,-0.0011535,3.77598e-08,-1.42138e-06,0.000698132,-0.000697948
0.00125359,0.00751452,0.00759865,-0.000568084,-0.00453464,-0.00115243,-1.06586e-06,1.69858e-06,0.000695564,-0.000695434
0.00120964,0.00753216,0.00759232,-0.00056926,-0.00454668,-0.00115324,-1.71455e-06,1.76184e-05,0.000697729,-0.000697588
0.00122459,0.00755307,0.00758884,-0.000569669,-0.00456065,-0.00115355,-5.22481e-06,3.92263e-06,0.000699161,-0.000699535
0.00120885,0.00756634,0.00758295,-0.00057123,-0.00456548,-0.00115375,-2.43428e-06,1.81023e-05,0.00069896,-0.000699299
0.00116883,0.00758264,0.00757909,-0.000570998,-0.00457288,-0.00115443,-2.61381e-06,1.19119e-05,0.000704673,-0.000704909
0.00118288,0.00758753,0.00757198,-0.000571955,-0.00456605,-0.00115455,-5.8187e-08,1.04779e-05,0.000700128,-0.000699892
0.00121006,0.00759868,0.00757886,-0.000573388,-0.0045583,-0.00115432,9.95755e-08,9.36468e-06,0.000696053,-0.000696369
0.00124753,0.00757143,0.00758911,-0.000570262,-0.00454785,-0.001153,3.43574e-07,4.9683e-06,0.000695925,-0.000695679
0.0012133,0.00757916,0.00758707,-0.000571755,-0.0045518,-0.00115391,1.22157e-06,1.39749e-05,0.00070567,-0.000705888
0.00123345,0.00757891,0.00759213,-0.00056845,-0.00453274,-0.00115333,-5.0879e-06,1.63985e-05,0.000690805,-0.000690684
0.00122707,0.00756365,0.00759402,-0.000569787,-0.00453765,-0.00115434,-3.36663e-06,1.13211e-06,0.000699814,-0.000700016
0.00125055,0.00755602,0.00759976,-0.00057098,-0.00452169,-0.00115521,2.84565e-07,1.43727e-05,0.00069391,-0.000693769
0.00125961,0.00755171,0.00759916,-0.000571004,-0.00452017,-0.00115589,-1.33731e-05,1.72998e-07,0.00070043,-0.00070069
0.00122948,0.00756374,0.00759225,-0.000571322,-0.00450874,-0.00115674,-4.97409e-06,2.99603e-06,0.000692433,-0.000692709
0.00123996,0.00755504,0.00759356,-0.000574224,-0.00450336,-0.00115621,-3.65069e-06,9.66781e-06,0.000703749,-0.00070411
0.00127154,0.00756323,0.00759193,-0.000574761,-0.00450744,-0.0011571,3.89539e-07,4.96479e-07,0.000707277,-0.000707243
0.00124371,0.00756164,0.0075897,-0.0005741,-0.00451458,-0.00115618,-1.86974e-05,9.92207e-06,0.000698641,-0.00069869
0.00124458,0.00757702,0.00758546,-0.00057467,-0.00452669,-0.00115654,-4.07684e-06,1.17564e-06,0.000702257,-0.00070218
0.00126508,0.00757865,0.00758661,-0.000575818,-0.0045283,-0.00115658,7.20789e-08,3.85458e-06,0.000699806,-0.000699615
0.00125774,0.00757272,0.00759026,-0.00057742,-0.00453532,-0.0011569,-8.75145e-06,2.54276e-06,0.000704011,-0.000704287
